userId,group,itemNo,responseNo,checked
dadf0ef0659a4726839213049fc36dce,0,4,2,0
dadf0ef0659a4726839213049fc36dce,0,4,3,0
dadf0ef0659a4726839213049fc36dce,0,4,4,0
dadf0ef0659a4726839213049fc36dce,0,4,5,1
dadf0ef0659a4726839213049fc36dce,0,4,6,0
dadf0ef0659a4726839213049fc36dce,0,3,1,0
dadf0ef0659a4726839213049fc36dce,0,3,2,0
dadf0ef0659a4726839213049fc36dce,0,3,3,0
dadf0ef0659a4726839213049fc36dce,0,3,4,1
dadf0ef0659a4726839213049fc36dce,0,3,5,0
dadf0ef0659a4726839213049fc36dce,0,3,6,0
dadf0ef0659a4726839213049fc36dce,0,5,1,0
dadf0ef0659a4726839213049fc36dce,0,5,2,0
dadf0ef0659a4726839213049fc36dce,0,5,3,0
dadf0ef0659a4726839213049fc36dce,0,5,4,0
dadf0ef0659a4726839213049fc36dce,0,5,5,1
dadf0ef0659a4726839213049fc36dce,0,5,6,0
dadf0ef0659a4726839213049fc36dce,0,6,1,0
dadf0ef0659a4726839213049fc36dce,0,6,2,0
dadf0ef0659a4726839213049fc36dce,0,6,3,0
dadf0ef0659a4726839213049fc36dce,0,6,4,0
dadf0ef0659a4726839213049fc36dce,0,6,5,1
dadf0ef0659a4726839213049fc36dce,0,6,6,0
dadf0ef0659a4726839213049fc36dce,0,7,1,0
dadf0ef0659a4726839213049fc36dce,0,7,2,0
dadf0ef0659a4726839213049fc36dce,0,7,3,0
dadf0ef0659a4726839213049fc36dce,0,7,4,0
dadf0ef0659a4726839213049fc36dce,0,7,5,1
dadf0ef0659a4726839213049fc36dce,0,7,6,0
dadf0ef0659a4726839213049fc36dce,0,8,1,0
dadf0ef0659a4726839213049fc36dce,0,8,2,0
dadf0ef0659a4726839213049fc36dce,0,8,3,0
dadf0ef0659a4726839213049fc36dce,0,8,4,0
dadf0ef0659a4726839213049fc36dce,0,8,5,1
dadf0ef0659a4726839213049fc36dce,0,8,6,0
dadf0ef0659a4726839213049fc36dce,0,9,1,0
dadf0ef0659a4726839213049fc36dce,0,9,2,0
dadf0ef0659a4726839213049fc36dce,0,9,3,0
dadf0ef0659a4726839213049fc36dce,0,9,4,0
dadf0ef0659a4726839213049fc36dce,0,9,5,1
dadf0ef0659a4726839213049fc36dce,0,9,6,0
5d2ebcb83da34f0caa0d0eb70be26380,0,2,1,0
5d2ebcb83da34f0caa0d0eb70be26380,0,2,2,0
5d2ebcb83da34f0caa0d0eb70be26380,0,2,3,0
5d2ebcb83da34f0caa0d0eb70be26380,0,2,4,0
5d2ebcb83da34f0caa0d0eb70be26380,0,2,5,1
5d2ebcb83da34f0caa0d0eb70be26380,0,2,6,0
5d2ebcb83da34f0caa0d0eb70be26380,0,3,1,0
5d2ebcb83da34f0caa0d0eb70be26380,0,3,2,0
5d2ebcb83da34f0caa0d0eb70be26380,0,3,3,0
5d2ebcb83da34f0caa0d0eb70be26380,0,3,4,0
5d2ebcb83da34f0caa0d0eb70be26380,0,3,5,1
5d2ebcb83da34f0caa0d0eb70be26380,0,3,6,0
5d2ebcb83da34f0caa0d0eb70be26380,0,4,1,0
5d2ebcb83da34f0caa0d0eb70be26380,0,4,2,0
5d2ebcb83da34f0caa0d0eb70be26380,0,4,3,0
5d2ebcb83da34f0caa0d0eb70be26380,0,4,4,0
5d2ebcb83da34f0caa0d0eb70be26380,0,4,5,1
5d2ebcb83da34f0caa0d0eb70be26380,0,4,6,0
5d2ebcb83da34f0caa0d0eb70be26380,0,5,1,0
5d2ebcb83da34f0caa0d0eb70be26380,0,5,2,0
5d2ebcb83da34f0caa0d0eb70be26380,0,5,3,0
5d2ebcb83da34f0caa0d0eb70be26380,0,5,4,0
5d2ebcb83da34f0caa0d0eb70be26380,0,5,5,1
5d2ebcb83da34f0caa0d0eb70be26380,0,5,6,0
5d2ebcb83da34f0caa0d0eb70be26380,0,6,1,0
5d2ebcb83da34f0caa0d0eb70be26380,0,6,2,0
5d2ebcb83da34f0caa0d0eb70be26380,0,6,3,0
5d2ebcb83da34f0caa0d0eb70be26380,0,6,4,0
5d2ebcb83da34f0caa0d0eb70be26380,0,6,5,1
5d2ebcb83da34f0caa0d0eb70be26380,0,6,6,0
5d2ebcb83da34f0caa0d0eb70be26380,0,7,1,0
5d2ebcb83da34f0caa0d0eb70be26380,0,7,2,0
5d2ebcb83da34f0caa0d0eb70be26380,0,7,3,0
5d2ebcb83da34f0caa0d0eb70be26380,0,7,4,0
5d2ebcb83da34f0caa0d0eb70be26380,0,7,5,1
5d2ebcb83da34f0caa0d0eb70be26380,0,7,6,0
5d2ebcb83da34f0caa0d0eb70be26380,0,8,1,0
5d2ebcb83da34f0caa0d0eb70be26380,0,8,2,0
5d2ebcb83da34f0caa0d0eb70be26380,0,8,3,0
5d2ebcb83da34f0caa0d0eb70be26380,0,8,4,0
5d2ebcb83da34f0caa0d0eb70be26380,0,8,5,1
5d2ebcb83da34f0caa0d0eb70be26380,0,8,6,0
5d2ebcb83da34f0caa0d0eb70be26380,0,9,1,0
5d2ebcb83da34f0caa0d0eb70be26380,0,9,2,0
5d2ebcb83da34f0caa0d0eb70be26380,0,9,3,0
5d2ebcb83da34f0caa0d0eb70be26380,0,9,4,0
5d2ebcb83da34f0caa0d0eb70be26380,0,9,5,1
5d2ebcb83da34f0caa0d0eb70be26380,0,9,6,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,2,1,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,2,2,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,2,3,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,2,4,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,2,5,1
cdc9dc845f9d4fa69fc6ba48395f6e01,1,2,6,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,3,1,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,3,2,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,3,3,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,3,4,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,3,5,1
cdc9dc845f9d4fa69fc6ba48395f6e01,1,3,6,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,4,1,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,4,2,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,4,3,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,4,4,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,4,5,1
cdc9dc845f9d4fa69fc6ba48395f6e01,1,4,6,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,5,1,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,5,2,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,5,3,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,5,4,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,5,5,1
cdc9dc845f9d4fa69fc6ba48395f6e01,1,5,6,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,6,1,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,6,2,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,6,3,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,6,4,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,6,5,1
cdc9dc845f9d4fa69fc6ba48395f6e01,1,6,6,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,7,1,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,7,2,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,7,3,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,7,4,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,7,5,1
cdc9dc845f9d4fa69fc6ba48395f6e01,1,7,6,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,8,1,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,8,2,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,8,3,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,8,4,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,8,5,1
cdc9dc845f9d4fa69fc6ba48395f6e01,1,8,6,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,9,1,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,9,2,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,9,3,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,9,4,0
cdc9dc845f9d4fa69fc6ba48395f6e01,1,9,5,1
cdc9dc845f9d4fa69fc6ba48395f6e01,1,9,6,0
40c4a10058994ffe9b5bb1c5eba0b218,1,2,1,0
40c4a10058994ffe9b5bb1c5eba0b218,1,2,2,0
40c4a10058994ffe9b5bb1c5eba0b218,1,2,3,0
40c4a10058994ffe9b5bb1c5eba0b218,1,2,4,0
40c4a10058994ffe9b5bb1c5eba0b218,1,2,5,1
40c4a10058994ffe9b5bb1c5eba0b218,1,2,6,0
40c4a10058994ffe9b5bb1c5eba0b218,1,4,1,0
40c4a10058994ffe9b5bb1c5eba0b218,1,4,2,0
40c4a10058994ffe9b5bb1c5eba0b218,1,4,3,0
40c4a10058994ffe9b5bb1c5eba0b218,1,4,4,0
40c4a10058994ffe9b5bb1c5eba0b218,1,4,5,1
40c4a10058994ffe9b5bb1c5eba0b218,1,4,6,0
40c4a10058994ffe9b5bb1c5eba0b218,1,3,1,0
40c4a10058994ffe9b5bb1c5eba0b218,1,3,2,0
40c4a10058994ffe9b5bb1c5eba0b218,1,3,3,0
40c4a10058994ffe9b5bb1c5eba0b218,1,3,4,0
40c4a10058994ffe9b5bb1c5eba0b218,1,3,5,1
40c4a10058994ffe9b5bb1c5eba0b218,1,3,6,0
40c4a10058994ffe9b5bb1c5eba0b218,1,5,1,0
40c4a10058994ffe9b5bb1c5eba0b218,1,5,2,0
40c4a10058994ffe9b5bb1c5eba0b218,1,5,3,0
40c4a10058994ffe9b5bb1c5eba0b218,1,5,4,0
40c4a10058994ffe9b5bb1c5eba0b218,1,5,5,1
40c4a10058994ffe9b5bb1c5eba0b218,1,5,6,0
40c4a10058994ffe9b5bb1c5eba0b218,1,6,1,0
40c4a10058994ffe9b5bb1c5eba0b218,1,6,2,0
40c4a10058994ffe9b5bb1c5eba0b218,1,6,3,0
40c4a10058994ffe9b5bb1c5eba0b218,1,6,4,0
40c4a10058994ffe9b5bb1c5eba0b218,1,6,5,1
40c4a10058994ffe9b5bb1c5eba0b218,1,6,6,0
40c4a10058994ffe9b5bb1c5eba0b218,1,7,1,0
40c4a10058994ffe9b5bb1c5eba0b218,1,7,2,0
40c4a10058994ffe9b5bb1c5eba0b218,1,7,3,0
40c4a10058994ffe9b5bb1c5eba0b218,1,7,4,0
40c4a10058994ffe9b5bb1c5eba0b218,1,7,5,1
40c4a10058994ffe9b5bb1c5eba0b218,1,7,6,0
40c4a10058994ffe9b5bb1c5eba0b218,1,8,1,0
40c4a10058994ffe9b5bb1c5eba0b218,1,8,2,0
40c4a10058994ffe9b5bb1c5eba0b218,1,8,3,0
40c4a10058994ffe9b5bb1c5eba0b218,1,8,4,0
40c4a10058994ffe9b5bb1c5eba0b218,1,8,5,1
40c4a10058994ffe9b5bb1c5eba0b218,1,8,6,0
40c4a10058994ffe9b5bb1c5eba0b218,1,9,1,0
40c4a10058994ffe9b5bb1c5eba0b218,1,9,2,0
40c4a10058994ffe9b5bb1c5eba0b218,1,9,3,0
40c4a10058994ffe9b5bb1c5eba0b218,1,9,4,0
40c4a10058994ffe9b5bb1c5eba0b218,1,9,5,1
40c4a10058994ffe9b5bb1c5eba0b218,1,9,6,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,2,1,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,2,2,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,2,3,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,2,4,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,2,5,1
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,2,6,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,3,1,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,3,2,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,3,3,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,3,4,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,3,5,1
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,3,6,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,4,1,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,4,2,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,4,3,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,4,4,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,4,5,1
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,4,6,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,5,1,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,5,2,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,5,3,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,5,4,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,5,5,1
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,5,6,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,6,1,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,6,2,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,6,3,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,6,4,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,6,5,1
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,6,6,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,7,1,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,7,2,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,7,3,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,7,4,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,7,5,1
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,7,6,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,8,1,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,8,2,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,8,3,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,8,4,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,8,5,1
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,8,6,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,9,1,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,9,2,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,9,3,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,9,4,0
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,9,5,1
3b9c45d47d4a47ec8dde5d613ceb4a9e,0,9,6,0
c12e58463bcc48d1a5952f324680f6d9,1,2,1,0
c12e58463bcc48d1a5952f324680f6d9,1,2,2,0
c12e58463bcc48d1a5952f324680f6d9,1,2,3,0
c12e58463bcc48d1a5952f324680f6d9,1,2,4,0
c12e58463bcc48d1a5952f324680f6d9,1,2,5,1
c12e58463bcc48d1a5952f324680f6d9,1,2,6,0
c12e58463bcc48d1a5952f324680f6d9,1,4,1,0
c12e58463bcc48d1a5952f324680f6d9,1,4,2,0
c12e58463bcc48d1a5952f324680f6d9,1,4,3,0
c12e58463bcc48d1a5952f324680f6d9,1,4,4,0
c12e58463bcc48d1a5952f324680f6d9,1,4,5,1
c12e58463bcc48d1a5952f324680f6d9,1,4,6,0
c12e58463bcc48d1a5952f324680f6d9,1,3,1,0
c12e58463bcc48d1a5952f324680f6d9,1,3,2,0
c12e58463bcc48d1a5952f324680f6d9,1,3,3,0
c12e58463bcc48d1a5952f324680f6d9,1,3,4,0
c12e58463bcc48d1a5952f324680f6d9,1,3,5,1
c12e58463bcc48d1a5952f324680f6d9,1,3,6,0
c12e58463bcc48d1a5952f324680f6d9,1,5,1,0
c12e58463bcc48d1a5952f324680f6d9,1,5,2,0
c12e58463bcc48d1a5952f324680f6d9,1,5,3,0
c12e58463bcc48d1a5952f324680f6d9,1,5,4,0
c12e58463bcc48d1a5952f324680f6d9,1,5,5,1
c12e58463bcc48d1a5952f324680f6d9,1,5,6,0
c12e58463bcc48d1a5952f324680f6d9,1,6,1,0
c12e58463bcc48d1a5952f324680f6d9,1,6,2,0
c12e58463bcc48d1a5952f324680f6d9,1,6,3,0
c12e58463bcc48d1a5952f324680f6d9,1,6,4,0
c12e58463bcc48d1a5952f324680f6d9,1,6,5,1
c12e58463bcc48d1a5952f324680f6d9,1,6,6,0
c12e58463bcc48d1a5952f324680f6d9,1,7,1,0
c12e58463bcc48d1a5952f324680f6d9,1,7,2,0
c12e58463bcc48d1a5952f324680f6d9,1,7,3,0
c12e58463bcc48d1a5952f324680f6d9,1,7,4,0
c12e58463bcc48d1a5952f324680f6d9,1,7,5,1
c12e58463bcc48d1a5952f324680f6d9,1,7,6,0
c12e58463bcc48d1a5952f324680f6d9,1,8,1,0
c12e58463bcc48d1a5952f324680f6d9,1,8,2,0
c12e58463bcc48d1a5952f324680f6d9,1,8,3,0
c12e58463bcc48d1a5952f324680f6d9,1,8,4,0
c12e58463bcc48d1a5952f324680f6d9,1,8,5,1
c12e58463bcc48d1a5952f324680f6d9,1,8,6,0
c12e58463bcc48d1a5952f324680f6d9,1,9,1,0
c12e58463bcc48d1a5952f324680f6d9,1,9,2,0
c12e58463bcc48d1a5952f324680f6d9,1,9,3,0
c12e58463bcc48d1a5952f324680f6d9,1,9,4,0
c12e58463bcc48d1a5952f324680f6d9,1,9,5,1
c12e58463bcc48d1a5952f324680f6d9,1,9,6,0
969b5b0029d641e897e8bba5d7c339c2,0,2,1,0
969b5b0029d641e897e8bba5d7c339c2,0,2,2,0
969b5b0029d641e897e8bba5d7c339c2,0,2,3,0
969b5b0029d641e897e8bba5d7c339c2,0,2,4,0
969b5b0029d641e897e8bba5d7c339c2,0,2,5,1
969b5b0029d641e897e8bba5d7c339c2,0,2,6,0
969b5b0029d641e897e8bba5d7c339c2,0,3,1,0
969b5b0029d641e897e8bba5d7c339c2,0,3,2,0
969b5b0029d641e897e8bba5d7c339c2,0,3,3,0
969b5b0029d641e897e8bba5d7c339c2,0,3,4,0
969b5b0029d641e897e8bba5d7c339c2,0,3,5,1
969b5b0029d641e897e8bba5d7c339c2,0,3,6,0
969b5b0029d641e897e8bba5d7c339c2,0,4,1,0
969b5b0029d641e897e8bba5d7c339c2,0,4,2,0
969b5b0029d641e897e8bba5d7c339c2,0,4,3,0
969b5b0029d641e897e8bba5d7c339c2,0,4,4,0
969b5b0029d641e897e8bba5d7c339c2,0,4,5,1
969b5b0029d641e897e8bba5d7c339c2,0,4,6,0
969b5b0029d641e897e8bba5d7c339c2,0,5,1,0
969b5b0029d641e897e8bba5d7c339c2,0,5,2,0
969b5b0029d641e897e8bba5d7c339c2,0,5,3,0
969b5b0029d641e897e8bba5d7c339c2,0,5,4,0
969b5b0029d641e897e8bba5d7c339c2,0,5,5,1
969b5b0029d641e897e8bba5d7c339c2,0,5,6,0
969b5b0029d641e897e8bba5d7c339c2,0,6,1,0
969b5b0029d641e897e8bba5d7c339c2,0,6,2,0
969b5b0029d641e897e8bba5d7c339c2,0,6,3,0
969b5b0029d641e897e8bba5d7c339c2,0,6,4,0
969b5b0029d641e897e8bba5d7c339c2,0,6,5,1
969b5b0029d641e897e8bba5d7c339c2,0,6,6,0
969b5b0029d641e897e8bba5d7c339c2,0,7,1,0
969b5b0029d641e897e8bba5d7c339c2,0,7,2,0
969b5b0029d641e897e8bba5d7c339c2,0,7,3,0
969b5b0029d641e897e8bba5d7c339c2,0,7,4,0
969b5b0029d641e897e8bba5d7c339c2,0,7,5,1
969b5b0029d641e897e8bba5d7c339c2,0,7,6,0
969b5b0029d641e897e8bba5d7c339c2,0,8,1,0
969b5b0029d641e897e8bba5d7c339c2,0,8,2,0
969b5b0029d641e897e8bba5d7c339c2,0,8,3,0
969b5b0029d641e897e8bba5d7c339c2,0,8,4,0
969b5b0029d641e897e8bba5d7c339c2,0,8,5,1
969b5b0029d641e897e8bba5d7c339c2,0,8,6,0
969b5b0029d641e897e8bba5d7c339c2,0,9,1,0
969b5b0029d641e897e8bba5d7c339c2,0,9,2,0
969b5b0029d641e897e8bba5d7c339c2,0,9,3,0
969b5b0029d641e897e8bba5d7c339c2,0,9,4,0
969b5b0029d641e897e8bba5d7c339c2,0,9,5,1
969b5b0029d641e897e8bba5d7c339c2,0,9,6,0
8d3f982662f1472d88f3bdc3e4052087,1,2,1,0
8d3f982662f1472d88f3bdc3e4052087,1,2,2,0
8d3f982662f1472d88f3bdc3e4052087,1,2,3,0
8d3f982662f1472d88f3bdc3e4052087,1,2,4,0
8d3f982662f1472d88f3bdc3e4052087,1,2,5,0
8d3f982662f1472d88f3bdc3e4052087,1,2,6,1
8d3f982662f1472d88f3bdc3e4052087,1,3,1,0
8d3f982662f1472d88f3bdc3e4052087,1,3,2,0
8d3f982662f1472d88f3bdc3e4052087,1,3,3,0
8d3f982662f1472d88f3bdc3e4052087,1,3,4,0
8d3f982662f1472d88f3bdc3e4052087,1,3,5,0
8d3f982662f1472d88f3bdc3e4052087,1,3,6,1
8d3f982662f1472d88f3bdc3e4052087,1,4,1,0
8d3f982662f1472d88f3bdc3e4052087,1,4,2,0
8d3f982662f1472d88f3bdc3e4052087,1,4,3,0
8d3f982662f1472d88f3bdc3e4052087,1,4,4,0
8d3f982662f1472d88f3bdc3e4052087,1,4,5,0
8d3f982662f1472d88f3bdc3e4052087,1,4,6,1
8d3f982662f1472d88f3bdc3e4052087,1,5,1,0
8d3f982662f1472d88f3bdc3e4052087,1,5,2,0
8d3f982662f1472d88f3bdc3e4052087,1,5,3,0
8d3f982662f1472d88f3bdc3e4052087,1,5,4,0
8d3f982662f1472d88f3bdc3e4052087,1,5,5,0
8d3f982662f1472d88f3bdc3e4052087,1,5,6,1
8d3f982662f1472d88f3bdc3e4052087,1,6,1,0
8d3f982662f1472d88f3bdc3e4052087,1,6,2,0
8d3f982662f1472d88f3bdc3e4052087,1,6,3,0
8d3f982662f1472d88f3bdc3e4052087,1,6,4,0
8d3f982662f1472d88f3bdc3e4052087,1,6,5,0
8d3f982662f1472d88f3bdc3e4052087,1,6,6,1
8d3f982662f1472d88f3bdc3e4052087,1,7,1,0
8d3f982662f1472d88f3bdc3e4052087,1,7,2,0
8d3f982662f1472d88f3bdc3e4052087,1,7,3,0
8d3f982662f1472d88f3bdc3e4052087,1,7,4,0
8d3f982662f1472d88f3bdc3e4052087,1,7,5,0
8d3f982662f1472d88f3bdc3e4052087,1,7,6,1
8d3f982662f1472d88f3bdc3e4052087,1,8,1,0
8d3f982662f1472d88f3bdc3e4052087,1,8,2,0
8d3f982662f1472d88f3bdc3e4052087,1,8,3,0
8d3f982662f1472d88f3bdc3e4052087,1,8,4,0
8d3f982662f1472d88f3bdc3e4052087,1,8,5,0
8d3f982662f1472d88f3bdc3e4052087,1,8,6,1
8d3f982662f1472d88f3bdc3e4052087,1,9,1,0
8d3f982662f1472d88f3bdc3e4052087,1,9,2,0
8d3f982662f1472d88f3bdc3e4052087,1,9,3,0
8d3f982662f1472d88f3bdc3e4052087,1,9,4,0
8d3f982662f1472d88f3bdc3e4052087,1,9,5,0
8d3f982662f1472d88f3bdc3e4052087,1,9,6,1
06e96e9c31ba4d1f9af6be631ea68921,1,2,1,0
06e96e9c31ba4d1f9af6be631ea68921,1,2,2,0
06e96e9c31ba4d1f9af6be631ea68921,1,2,3,0
06e96e9c31ba4d1f9af6be631ea68921,1,2,4,0
06e96e9c31ba4d1f9af6be631ea68921,1,2,5,1
06e96e9c31ba4d1f9af6be631ea68921,1,2,6,0
06e96e9c31ba4d1f9af6be631ea68921,1,4,1,0
06e96e9c31ba4d1f9af6be631ea68921,1,4,2,0
06e96e9c31ba4d1f9af6be631ea68921,1,4,3,0
06e96e9c31ba4d1f9af6be631ea68921,1,4,4,0
06e96e9c31ba4d1f9af6be631ea68921,1,4,5,1
06e96e9c31ba4d1f9af6be631ea68921,1,4,6,0
06e96e9c31ba4d1f9af6be631ea68921,1,3,1,0
06e96e9c31ba4d1f9af6be631ea68921,1,3,2,0
06e96e9c31ba4d1f9af6be631ea68921,1,3,3,0
06e96e9c31ba4d1f9af6be631ea68921,1,3,4,0
06e96e9c31ba4d1f9af6be631ea68921,1,3,5,1
06e96e9c31ba4d1f9af6be631ea68921,1,3,6,0
06e96e9c31ba4d1f9af6be631ea68921,1,5,1,0
06e96e9c31ba4d1f9af6be631ea68921,1,5,2,0
06e96e9c31ba4d1f9af6be631ea68921,1,5,3,0
06e96e9c31ba4d1f9af6be631ea68921,1,5,4,0
06e96e9c31ba4d1f9af6be631ea68921,1,5,5,1
06e96e9c31ba4d1f9af6be631ea68921,1,5,6,0
06e96e9c31ba4d1f9af6be631ea68921,1,6,1,0
06e96e9c31ba4d1f9af6be631ea68921,1,6,2,0
06e96e9c31ba4d1f9af6be631ea68921,1,6,3,0
06e96e9c31ba4d1f9af6be631ea68921,1,6,4,0
06e96e9c31ba4d1f9af6be631ea68921,1,6,5,1
06e96e9c31ba4d1f9af6be631ea68921,1,6,6,0
06e96e9c31ba4d1f9af6be631ea68921,1,7,1,0
06e96e9c31ba4d1f9af6be631ea68921,1,7,2,0
06e96e9c31ba4d1f9af6be631ea68921,1,7,3,0
06e96e9c31ba4d1f9af6be631ea68921,1,7,4,0
06e96e9c31ba4d1f9af6be631ea68921,1,7,5,1
06e96e9c31ba4d1f9af6be631ea68921,1,7,6,0
06e96e9c31ba4d1f9af6be631ea68921,1,8,1,0
06e96e9c31ba4d1f9af6be631ea68921,1,8,2,0
06e96e9c31ba4d1f9af6be631ea68921,1,8,3,0
06e96e9c31ba4d1f9af6be631ea68921,1,8,4,0
06e96e9c31ba4d1f9af6be631ea68921,1,8,5,1
06e96e9c31ba4d1f9af6be631ea68921,1,8,6,0
06e96e9c31ba4d1f9af6be631ea68921,1,9,1,0
06e96e9c31ba4d1f9af6be631ea68921,1,9,2,0
06e96e9c31ba4d1f9af6be631ea68921,1,9,3,0
06e96e9c31ba4d1f9af6be631ea68921,1,9,4,0
06e96e9c31ba4d1f9af6be631ea68921,1,9,5,1
06e96e9c31ba4d1f9af6be631ea68921,1,9,6,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,2,1,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,2,2,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,2,3,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,2,4,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,2,5,1
5ca2f3ff70d44df3ac2856aa74fedc8f,1,2,6,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,3,1,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,3,2,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,3,3,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,3,4,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,3,5,1
5ca2f3ff70d44df3ac2856aa74fedc8f,1,3,6,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,4,1,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,4,2,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,4,3,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,4,4,0
5ca2f3ff70d44df3ac2856aa74fedc8f,1,4,5,1
5ca2f3ff70d44df3ac2856aa74fedc8f,1,4,6,0
